LEA_STATE,LEA_STATE_NAME,NCESLEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,JJ,EDUCATIONAL_ENVIRONMENT,BL_RACE_7,MU_RACE_7,PI_RACE_7,HI_RACE_7,WH_RACE_7,AS_RACE_7,AM_RACE_7,TOTAL_STUDENTS_REPORTED
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1593,MOUNTAIN RIDGE MIDDLE SCHOOL,80192001593,No,RC80,5,6,0,9,48,1,1,70
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1643,ACADEMY ENDEAVOUR ELEMENTARY SCHOOL,80192001643,No,RC80,1,5,0,3,44,1,0,54
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1644,ACADEMY INTERNATIONAL ELEMENTARY SCHOOL,80192001644,No,RC79TO40,0,0,0,0,2,0,0,2
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1644,ACADEMY INTERNATIONAL ELEMENTARY SCHOOL,80192001644,No,RC80,1,1,0,5,19,0,0,26
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1645,PINE CREEK HIGH SCHOOL,80192001645,No,RC39,1,0,0,0,13,0,0,14
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1645,PINE CREEK HIGH SCHOOL,80192001645,No,RC79TO40,2,1,0,2,16,0,0,21
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1645,PINE CREEK HIGH SCHOOL,80192001645,No,RC80,3,4,0,7,44,2,1,61
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1842,THE DA VINCI ACADEMY SCHOOL,80192001842,No,RC80,1,2,0,7,23,2,0,35
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1905,DISCOVERY CANYON CAMPUS HIGH SCHOOL,80192001905,No,RC39,0,0,0,1,10,0,0,11
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1905,DISCOVERY CANYON CAMPUS HIGH SCHOOL,80192001905,No,RC79TO40,1,1,0,2,10,3,0,17
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1905,DISCOVERY CANYON CAMPUS HIGH SCHOOL,80192001905,No,RC80,4,2,1,8,31,1,1,48
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1931,THE CLASSICAL ACADEMY MIDDLE SCHOOL,80192001931,No,RC79TO40,0,0,0,0,1,0,0,1
CO,COLORADO,801920,"Academy, School District No. 20, in the county of El Paso an",1931,THE CLASSICAL ACADEMY MIDDLE SCHOOL,80192001931,No,RC80,1,3,0,0,17,0,0,21
