LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
CO,Colorado,0806330,Salida School District No. R-32,1109,Salida High School,080633001109,No,29.0,29.0,0.0,2.0,0.17,0.0,1.1,0.5,0.0
CO,Colorado,0806330,Salida School District No. R-32,6413,Horizons Exploratory Academy,080633006413,No,3.0,3.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0
CO,Colorado,0806330,Salida School District No. R-32,6500,Crest Academy,080633006500,No,4.0,4.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0
CO,Colorado,0806330,Salida School District No. R-32,6501,Salida Early Childhood Center,080633006501,No,7.0,7.0,0.0,0.0,0.16,0.0,1.0,0.0,1.7
CO,Colorado,0806360,Centennial School District No. R-1,1416,Centennial School,080636001416,No,17.04,15.98,1.06,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806390,Sanford School District No. 6 In The County Of Conejos And,1113,Sanford Elementary School,080639001113,No,13.13,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806390,Sanford School District No. 6 In The County Of Conejos And,1114,Sanford Junior/Senior High School,080639001114,No,11.0,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806420,Sangre De Cristo School District No. Re-22j,1115,Sangre De Cristo Elementary School,080642001115,No,12.0,12.0,0.0,0.56,0.0,1.0,0.5,0.0,0.0
CO,Colorado,0806420,Sangre De Cristo School District No. Re-22j,1116,Sangre De Cristo Undivided High School,080642001116,No,16.21,16.21,0.0,0.44,0.0,1.0,0.5,0.0,0.0
CO,Colorado,0806450,Sargent School District No. Re-33j,1117,Sargent Elementary School,080645001117,No,15.38,15.38,0.0,1.33,1.0,0.0,0.0,0.0,0.0
CO,Colorado,0806450,Sargent School District No. Re-33j,1118,Sargent Senior High School,080645001118,No,9.17,9.17,0.0,0.67,1.0,0.0,0.0,0.0,0.0
CO,Colorado,0806450,Sargent School District No. Re-33j,2015,Sargent Junior High School,080645002015,No,5.27,5.27,0.0,0.67,1.0,0.0,0.0,0.0,0.0
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,51,Discovery High School,080648000051,No,6.0,6.0,0.0,1.0,0.0,0.77,0.0,0.0,0.0
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1119,Talbott Steam Innovation School,080648001119,No,26.5,26.5,0.0,1.0,0.0,0.0,0.48,0.47,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1120,Janitell Junior High School,080648001120,No,44.3,44.3,0.0,2.02,0.0,0.69,0.48,0.47,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1121,Martin Luther King Jr Elementary School,080648001121,No,28.5,28.5,0.0,1.0,0.0,0.0,0.48,0.47,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1123,Pinello Elementary School,080648001123,No,23.8,23.8,0.0,1.0,0.0,0.0,0.48,0.47,1.41
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1124,Venetucci Elementary School,080648001124,No,25.37,25.37,0.0,1.0,0.0,0.0,0.48,0.94,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1125,Sproul Junior High School,080648001125,No,36.0,36.0,0.0,2.02,0.0,0.66,0.48,0.47,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1126,Watson Junior High School,080648001126,No,38.36,38.36,0.0,2.02,0.0,1.4,0.48,0.47,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1127,Webster Elementary School,080648001127,No,27.86,27.86,0.0,1.0,0.0,0.0,0.48,0.47,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1128,Widefield Elementary School Of The Arts,080648001128,No,31.27,31.27,0.0,1.0,0.0,0.0,0.48,0.47,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1129,Widefield High School,080648001129,No,70.96,70.96,0.0,4.04,0.0,2.0,0.95,0.94,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1359,Widefield District 3 Preschool,080648001359,No,18.51,18.51,0.0,0.0,0.0,0.0,0.95,0.94,0.0
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1418,Sunrise Elementary School,080648001418,No,31.01,31.01,0.0,2.0,0.0,0.0,0.48,0.47,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1458,French Elementary School,080648001458,No,32.5,32.5,0.0,2.0,0.0,0.0,0.48,0.47,0.47
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1588,Mesa Ridge High School,080648001588,No,71.71,71.71,0.0,4.04,0.0,1.92,0.91,0.94,0.94
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1885,James Madison Charter Academy School,080648001885,No,9.28,7.14,2.14,0.0,0.0,0.0,0.48,0.0,0.0
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,6772,Grand Mountain School,080648006772,No,57.5,57.5,0.0,2.01,0.0,1.0,0.95,0.23,0.94
CO,Colorado,0806510,Hi-Plains R-23,1130,Hi-Plains School District R-23,080651001130,No,14.45,14.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806540,Sheridan School District No. 2,32,Early Childhood Education Center,080654000032,No,10.39,8.39,2.0,0.0,0.0,0.0,0.0,0.0,0.71
CO,Colorado,0806540,Sheridan School District No. 2,1132,Alice Terry Elementary School,080654001132,No,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94
CO,Colorado,0806540,Sheridan School District No. 2,1134,Sheridan High School,080654001134,No,22.34,22.34,0.0,2.03,0.0,0.0,0.0,0.0,1.94
CO,Colorado,0806540,Sheridan School District No. 2,1135,Fort Logan Northgate,080654001135,No,33.94,33.94,0.0,2.0,0.0,0.0,0.0,1.0,0.94
CO,Colorado,0806540,Sheridan School District No. 2,6565,Soar Academy,080654006565,No,7.5,7.5,0.0,1.03,0.0,0.0,0.0,0.0,0.94
CO,Colorado,0806570,Silverton School District No. 1 In The County Of San Juan,1136,Silverton Elementary School,080657001136,No,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,Colorado,0806570,Silverton School District No. 1 In The County Of San Juan,1137,Silverton High School,080657001137,No,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,Colorado,0806570,Silverton School District No. 1 In The County Of San Juan,1985,Silverton Middle School,080657001985,No,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CO,Colorado,0806600,Big Sandy School District No. 100j,1138,Simla Elementary School,080660001138,No,12.19,11.94,0.25,0.33,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806600,Big Sandy School District No. 100j,1139,Simla High School,080660001139,No,8.55,8.3,0.25,0.33,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806600,Big Sandy School District No. 100j,1140,Simla Junior High School,080660001140,No,6.64,6.64,0.0,0.33,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806630,Springfield School District No. Re-4,1141,Springfield Elementary School,080663001141,No,14.91,14.91,0.0,0.21,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806630,Springfield School District No. Re-4,1142,Springfield Junior/Senior High School,080663001142,No,13.0,13.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1144,Steamboat Springs High School,080666001144,No,43.88,43.88,0.0,4.72,1.0,0.0,0.0,0.0,0.0
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1145,Soda Creek Elementary School,080666001145,No,34.94,34.94,0.0,2.0,0.0,0.0,0.0,0.0,0.47
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1146,Steamboat Springs Middle School,080666001146,No,45.92,45.92,0.0,3.05,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1360,Strawberry Park Elementary School,080666001360,No,34.97,34.97,0.0,1.76,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1749,North Routt Charter School,080666001749,No,7.53,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.81
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1924,Yampa Valley High School,080666001924,No,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,6665,Steamboat Springs Early Childhood Center,080666006665,No,1.98,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806690,School District No. Re-1 Valley,1147,Caliche Junior-Senior High School,080669001147,No,9.21,9.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806690,School District No. Re-1 Valley,1151,Hagen Early Education Center,080669001151,No,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806690,School District No. Re-1 Valley,1154,Sterling Middle School,080669001154,No,31.7,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806690,School District No. Re-1 Valley,1155,Sterling High School,080669001155,No,31.26,31.26,0.0,1.09,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806690,School District No. Re-1 Valley,1361,Caliche Elementary School,080669001361,No,9.54,9.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806690,School District No. Re-1 Valley,6323,Campbell Elementary School,080669006323,No,28.17,28.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806690,School District No. Re-1 Valley,6339,Ayres Elementary School,080669006339,No,29.45,29.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806720,School District No. Re-11 In The County Of Weld And State Of,1157,Prairie Elementary School,080672001157,No,8.21,7.07,1.14,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806720,School District No. Re-11 In The County Of Weld And State Of,1158,Prairie Junior-Senior High School,080672001158,No,9.21,8.71,0.5,0.13,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806750,Strasburg School District 31j,1159,Strasburg Elementary School,080675001159,No,31.0,30.0,1.0,0.97,0.0,0.0,0.07,0.0,0.0
CO,Colorado,0806750,Strasburg School District 31j,1160,Hemphill Middle School,080675001160,No,15.0,15.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806750,Strasburg School District 31j,1161,Strasburg High School,080675001161,No,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97
CO,Colorado,0806750,Strasburg School District 31j,1669,Prairie Creek High School,080675001669,No,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806780,School District No. R-4 In The County Of Kit Carson And Stat,138,Stratton Middle School,080678000138,No,3.82,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806780,School District No. R-4 In The County Of Kit Carson And Stat,1162,Stratton Elementary School,080678001162,No,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806780,School District No. R-4 In The County Of Kit Carson And Stat,1163,Stratton Senior High School,080678001163,No,5.44,5.44,0.0,0.84,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806810,Summit School District No. Re 1,1164,Summit High School,080681001164,No,56.01,56.01,0.0,4.0,1.0,0.0,0.8,0.8,0.4
CO,Colorado,0806810,Summit School District No. Re 1,1165,Frisco Elementary School,080681001165,No,19.5,19.5,0.0,0.2,0.0,0.0,0.38,0.5,0.0
CO,Colorado,0806810,Summit School District No. Re 1,1166,Breckenridge Elementary School,080681001166,No,17.45,17.45,0.0,0.9,0.0,0.0,0.26,0.6,0.0
CO,Colorado,0806810,Summit School District No. Re 1,1167,Silverthorne Elementary School,080681001167,No,21.0,21.0,0.0,1.0,0.0,0.0,0.38,0.5,0.0
CO,Colorado,0806810,Summit School District No. Re 1,1303,Dillon Valley Elementary School,080681001303,No,31.0,31.0,0.0,1.0,0.0,0.0,0.38,0.0,0.0
CO,Colorado,0806810,Summit School District No. Re 1,1400,Summit Middle School,080681001400,No,58.4,58.4,0.0,3.0,1.0,0.0,0.8,0.8,0.3
CO,Colorado,0806810,Summit School District No. Re 1,1563,Summit Cove Elementary School,080681001563,No,18.95,18.95,0.0,0.8,0.0,0.0,0.26,0.0,1.0
CO,Colorado,0806810,Summit School District No. Re 1,1564,Upper Blue Elementary School,080681001564,No,18.75,18.75,0.0,0.83,0.0,0.0,0.38,0.4,0.0
CO,Colorado,0806810,Summit School District No. Re 1,6464,Snowy Peaks Junior/Senior High School,080681006464,No,9.5,9.5,0.0,1.0,0.0,0.0,0.0,0.2,0.3
CO,Colorado,0806840,Swink School District No. 33 In The County Of Otero And St,1168,Swink Elementary School,080684001168,No,27.0,27.0,0.0,1.75,0.0,0.0,0.75,0.0,0.0
CO,Colorado,0806840,Swink School District No. 33 In The County Of Otero And St,1169,Swink Junior-Senior High School,080684001169,No,28.0,28.0,0.0,1.75,0.0,0.0,0.75,0.0,0.0
CO,Colorado,0806870,Telluride School District No. R-1,1170,Telluride Intermediate School,080687001170,No,31.64,29.5,2.14,0.83,1.0,0.0,0.0,0.0,0.0
CO,Colorado,0806870,Telluride School District No. R-1,1171,Telluride High School,080687001171,No,36.25,33.25,3.0,1.09,1.0,0.0,0.93,0.0,0.0
CO,Colorado,0806870,Telluride School District No. R-1,1304,Telluride Middle School,080687001304,No,13.45,13.45,0.0,0.76,1.0,0.0,0.11,0.0,0.0
CO,Colorado,0806870,Telluride School District No. R-1,6699,Telluride Elementary School,080687006699,No,25.01,21.01,4.0,0.51,1.0,0.0,0.69,0.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,728,Stargate Charter School,080690000728,No,80.0,80.0,0.0,5.0,1.0,0.0,1.0,2.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1172,Vantage Point High School,080690001172,No,29.51,27.92,1.59,2.5,1.0,1.0,0.0,1.5,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1173,Centennial Elementary School,080690001173,No,26.5,25.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1174,Coronado Hills Elementary School,080690001174,No,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1175,Tarver Elementary School,080690001175,No,24.5,23.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1176,Federal Heights Elementary School,080690001176,No,29.75,29.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1177,Hillcrest Elementary School,080690001177,No,27.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1178,Hulstrom K-8 School,080690001178,No,36.25,36.25,0.0,1.0,0.0,1.0,0.0,0.5,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1179,Silver Hills Middle School,080690001179,No,57.79,57.79,0.0,3.0,1.0,1.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1181,Malley Drive Elementary School,080690001181,No,27.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1182,Mcelwain Elementary School,080690001182,No,27.25,27.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1183,Thornton Middle School,080690001183,No,59.0,58.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1184,North Mor Elementary School,080690001184,No,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1185,North Star Elementary School,080690001185,No,24.5,23.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1186,Shadow Ridge Middle School,080690001186,No,44.47,44.47,0.0,3.0,1.0,1.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1187,Northglenn Middle School,080690001187,No,50.6,50.6,0.0,4.0,1.0,2.0,1.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1188,Northglenn High School,080690001188,No,101.24,98.76,2.48,8.0,1.0,5.92,1.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1190,Stukey Elementary School,080690001190,No,23.5,23.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1191,Thornton Elementary School,080690001191,No,24.5,24.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1192,Thornton High School,080690001192,No,86.79,82.81,3.98,7.0,1.0,5.0,0.0,0.5,2.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1194,Westlake Middle School,080690001194,No,57.32,57.32,0.0,3.0,1.0,1.0,0.0,1.0,0.5
CO,Colorado,0806900,Adams 12 Five Star Schools,1195,Westview Elementary School,080690001195,No,26.5,26.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1196,Woodglen Elementary School,080690001196,No,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1290,Cherry Drive Elementary School,080690001290,No,20.4,19.4,1.0,0.0,0.0,0.0,0.0,0.0,0.75
CO,Colorado,0806900,Adams 12 Five Star Schools,1305,Cotton Creek Elementary School,080690001305,No,32.0,31.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1306,Leroy Drive Elementary School,080690001306,No,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1362,Mountain View Elementary School,080690001362,No,35.3,34.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1401,Skyview Elementary School,080690001401,No,24.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
CO,Colorado,0806900,Adams 12 Five Star Schools,1419,Hunters Glen Elementary School,080690001419,No,21.75,21.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1460,Rocky Mountain Elementary School,080690001460,No,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1461,Riverdale Elementary School,080690001461,No,24.5,23.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1491,Horizon High School,080690001491,No,100.69,97.28,3.41,7.0,1.0,5.0,0.0,1.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1619,Arapahoe Ridge Elementary School,080690001619,No,29.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1620,Century Middle School,080690001620,No,49.5,48.5,1.0,3.0,1.0,1.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1622,Eagleview Elementary School,080690001622,No,29.5,29.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1668,Coyote Ridge Elementary School,080690001668,No,25.5,25.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1709,Glacier Peak Elementary School,080690001709,No,26.01,25.01,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1726,Rocky Top Middle School,080690001726,No,54.9,54.9,0.0,3.0,1.0,1.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1733,Meridian Elementary School,080690001733,No,30.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1784,Legacy High School,080690001784,No,116.63,108.83,7.8,8.0,2.0,5.0,0.0,0.5,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1945,Prairie Hills Elementary School,080690001945,No,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,1996,Mountain Range High School,080690001996,No,88.32,84.77,3.55,7.0,1.0,4.95,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,2028,Silver Creek Elementary,080690002028,No,28.5,28.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,6303,Stellar Elementary School,080690006303,No,27.5,27.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,6375,The Studio School,080690006375,No,16.8,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5
CO,Colorado,0806900,Adams 12 Five Star Schools,6417,Westgate Charter,080690006417,No,33.0,33.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,6435,Adams12 Five Star Preschool,080690006435,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,6468,Stem Lab,080690006468,No,40.0,40.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,6480,The New America School,080690006480,No,13.0,11.0,2.0,2.0,0.0,2.0,1.0,0.25,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,6507,Prospect Ridge Academy,080690006507,No,74.61,71.11,3.5,5.0,1.0,1.0,1.0,1.0,1.0
CO,Colorado,0806900,Adams 12 Five Star Schools,6550,Pathways,080690006550,No,18.1,17.93,0.17,3.0,0.0,1.5,0.0,0.0,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,6561,Stem Launch,080690006561,No,49.5,48.5,1.0,3.0,1.0,2.0,0.0,1.5,0.0
CO,Colorado,0806900,Adams 12 Five Star Schools,6740,Thunder Vista P-8,080690006740,No,40.54,40.54,0.0,2.0,1.0,1.0,0.0,1.0,0.0
CO,Colorado,0806930,Kiowa County School District No. Re-2,1198,Plainview Elementary School,080693001198,No,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806930,Kiowa County School District No. Re-2,1199,Plainview Junior-Senior High School,080693001199,No,3.13,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806960,Trinidad School District 1 In The County Of Las Animas And,1204,Trinidad Middle School,080696001204,No,9.0,9.0,0.0,1.08,1.0,0.0,1.04,0.0,0.0
CO,Colorado,0806960,Trinidad School District 1 In The County Of Las Animas And,1205,Trinidad High School,080696001205,No,12.0,12.0,0.0,1.08,1.0,0.0,0.0,0.0,0.0
CO,Colorado,0806960,Trinidad School District 1 In The County Of Las Animas And,1946,Fisher's Peak Elementary School,080696001946,No,21.0,21.0,0.0,1.0,1.0,0.0,0.96,0.0,0.0
CO,Colorado,0806990,Vilas School District Re-5,1206,Vilas Elementary School,080699001206,No,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0806990,Vilas School District Re-5,1207,Vilas Undivided High School,080699001207,No,5.05,3.49,1.56,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0807050,North Park School District R-1,1209,North Park School,080705001209,No,18.03,16.03,2.0,0.75,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0807080,Huerfano School District Re-1,1211,Gardner Valley School,080708001211,No,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0807080,Huerfano School District Re-1,1212,John Mall High School,080708001212,No,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
