LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_MATHCLASSES_ADVM,SCH_MATHCERT_ADVM,SCH_MATHENR_ADVM_HI_M,SCH_MATHENR_ADVM_HI_F,SCH_MATHENR_ADVM_AM_M,SCH_MATHENR_ADVM_AM_F,SCH_MATHENR_ADVM_AS_M,SCH_MATHENR_ADVM_AS_F,SCH_MATHENR_ADVM_HP_M,SCH_MATHENR_ADVM_HP_F,SCH_MATHENR_ADVM_BL_M,SCH_MATHENR_ADVM_BL_F,SCH_MATHENR_ADVM_WH_M,SCH_MATHENR_ADVM_WH_F,SCH_MATHENR_ADVM_TR_M,SCH_MATHENR_ADVM_TR_F,TOT_MATHENR_ADVM_M,TOT_MATHENR_ADVM_F,SCH_MATHENR_ADVM_LEP_M,SCH_MATHENR_ADVM_LEP_F,SCH_MATHENR_ADVM_IDEA_M,SCH_MATHENR_ADVM_IDEA_F
CO,COLORADO,0804350,Mesa County Valley School District No. 51,2020,FRUITA 8/9 SCHOOL,080435002020,No,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,2030,RIM ROCK ELEMENTARY SCHOOL,080435002030,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6346,GRAND MESA YOUTH SERVICES CENTER,080435006346,Yes,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6374,CHIPETA ELEMENTARY SCHOOL,080435006374,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6384,MESA VALLEY COMMUNITY SCHOOL,080435006384,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6471,LINCOLN PARK PRESCHOOL,080435006471,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6487,CAREER CENTER PRESCHOOL,080435006487,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6498,GRAND RIVER ACADEMY,080435006498,No,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
CO,COLORADO,0804350,Mesa County Valley School District No. 51,6581,JUNIPER RIDGE COMMUNITY SCHOOL,080435006581,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804380,Garfield County School District No. 16,630,BEA UNDERWOOD ELEMENTARY SCHOOL,080438000630,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804380,Garfield County School District No. 16,631,GRAND VALLEY HIGH SCHOOL,080438000631,No,3,3,8,6,0,0,1,0,0,0,0,0,23,23,2,0,34,29,1,1,2,0
CO,COLORADO,0804380,Garfield County School District No. 16,1368,GRAND VALLEY MIDDLE SCHOOL,080438001368,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804380,Garfield County School District No. 16,1909,GRAND VALLEY CENTER FOR FAMILY LEARNING,080438001909,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,633,MARTINEZ ELEMENTARY SCHOOL,080441000633,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,634,BRENTWOOD MIDDLE SCHOOL,080441000634,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,636,CENTENNIAL ELEMENTARY SCHOOL,080441000636,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,637,CHAPPELOW K-8 MAGNET SCHOOL,080441000637,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,639,FRANKLIN MIDDLE SCHOOL,080441000639,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,640,GREELEY WEST HIGH SCHOOL,080441000640,No,11,11,50,57,0,0,4,6,0,0,3,5,28,38,3,2,88,108,5,8,0,0
CO,COLORADO,0804410,Greeley-Evans School District 6,641,GREELEY CENTRAL HIGH SCHOOL,080441000641,No,10,10,56,68,0,0,3,2,0,0,3,2,26,38,1,2,89,112,4,5,1,0
CO,COLORADO,0804410,Greeley-Evans School District 6,642,HEATH MIDDLE SCHOOL,080441000642,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,645,PRAIRIE HEIGHTS MIDDLE SCHOOL,080441000645,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,646,MADISON ELEMENTARY SCHOOL,080441000646,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,648,MEEKER ELEMENTARY SCHOOL,080441000648,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,649,SCOTT ELEMENTARY SCHOOL,080441000649,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,650,SHAWSHEEN ELEMENTARY SCHOOL,080441000650,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,1291,JACKSON ELEMENTARY SCHOOL,080441001291,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,1312,MONFORT ELEMENTARY SCHOOL,080441001312,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,1482,DOS RIOS ELEMENTARY SCHOOL,080441001482,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,1483,MCAULIFFE STEM ACADEMY,080441001483,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,1614,FRONTIER CHARTER ACADEMY,080441001614,No,3,2,4,1,0,1,2,0,0,0,0,0,17,20,0,0,23,22,0,0,0,0
CO,COLORADO,0804410,Greeley-Evans School District 6,1615,UNION COLONY PREPARATORY SCHOOL,080441001615,No,2,2,10,8,0,0,0,0,0,0,0,0,7,12,0,0,17,20,0,0,1,0
CO,COLORADO,0804410,Greeley-Evans School District 6,1696,UNIVERSITY SCHOOLS,080441001696,No,4,4,6,8,0,0,3,0,0,1,0,0,31,25,0,0,40,34,0,0,1,0
CO,COLORADO,0804410,Greeley-Evans School District 6,1788,NORTHRIDGE HIGH SCHOOL,080441001788,No,3,3,40,26,1,0,2,0,1,0,0,1,17,22,1,1,62,50,1,1,0,0
CO,COLORADO,0804410,Greeley-Evans School District 6,1988,HEIMAN ELEMENTARY SCHOOL,080441001988,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,1989,WINOGRAD K-8 SCHOOL,080441001989,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,1990,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,080441001990,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,6355,PLATTE VALLEY YOUTH SERVICES CENTER,080441006355,Yes,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,6461,JEFFERSON JUNIOR/SENIOR HIGH,080441006461,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,6469,MAPLEWOOD ELEMENTARY SCHOOL,080441006469,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,6504,WEST RIDGE ACADEMY,080441006504,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,6552,UNION COLONY ELEMENTARY SCHOOL,080441006552,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,6638,SALIDA DEL SOL ACADEMY,080441006638,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,6657,EARLY COLLEGE ACADEMY,080441006657,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804410,Greeley-Evans School District 6,6719,FRED TJARDES SCHOOL OF INNOVATION,080441006719,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804440,School District No. Re-12 in the county of Weld and State of,653,PAWNEE SCHOOL PK-12,080444000653,No,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,655,CRESTED BUTTE SECONDARY SCHOOL,080447000655,No,2,2,1,2,0,0,0,0,0,0,0,0,26,19,1,0,28,21,0,0,3,0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,656,GUNNISON HIGH SCHOOL,080447000656,No,1,1,1,2,0,0,0,0,0,0,0,0,12,24,0,0,13,26,1,0,0,0
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,1507,MARBLE CHARTER SCHOOL,080447001507,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,1600,GUNNISON MIDDLE SCHOOL,080447001600,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,1689,LAKE PRESCHOOL,080447001689,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,1968,GUNNISON ELEMENTARY SCHOOL,080447001968,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804470,Gunnison Watershed School District Re1J,6629,CRESTED BUTTE ELEMENTARY SCHOOL,080447006629,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804500,Hanover School District No. 28 in the county of El Paso an,661,HANOVER JUNIOR-SENIOR HIGH SCHOOL,080450000661,No,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0
CO,COLORADO,0804500,Hanover School District No. 28 in the county of El Paso an,6304,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,080450006304,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804500,Hanover School District No. 28 in the county of El Paso an,6720,HANOVER ONLINE ACADEMY,080450006720,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,662,CARMEL MIDDLE SCHOOL,080453000662,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,663,CENTENNIAL ELEMENTARY SCHOOL,080453000663,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,665,GIBERSON ELEMENTARY SCHOOL,080453000665,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,666,FOX MEADOW MIDDLE SCHOOL,080453000666,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,667,HARRISON HIGH SCHOOL,080453000667,No,5,3,23,23,0,0,2,0,0,0,11,14,8,10,1,4,45,51,9,2,3,0
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,668,MONTEREY ELEMENTARY SCHOOL,080453000668,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,669,PANORAMA MIDDLE SCHOOL,080453000669,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,670,PIKES PEAK ELEMENTARY SCHOOL,080453000670,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,671,STRATMOOR HILLS ELEMENTARY SCHOOL,080453000671,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,672,STRATTON MEADOWS ELEMENTARY SCHOOL,080453000672,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1314,BRICKER ELEMENTARY SCHOOL,080453001314,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1369,OAK CREEK ELEMENTARY SCHOOL,080453001369,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1370,WILDFLOWER ELEMENTARY SCHOOL,080453001370,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1382,SIERRA HIGH SCHOOL,080453001382,No,4,2,8,13,0,0,0,1,0,0,3,11,0,4,1,4,12,33,2,1,2,0
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1443,TURMAN ELEMENTARY SCHOOL,080453001443,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1484,OTERO ELEMENTARY SCHOOL,080453001484,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1533,SAND CREEK INTERNATIONAL ELEMENTARY SCHOOL,080453001533,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1781,JAMES IRWIN CHARTER HIGH SCHOOL,080453001781,No,3,1,8,18,0,1,0,2,1,1,3,1,21,9,1,3,34,35,0,0,0,0
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1902,JAMES IRWIN CHARTER ELEMENTARY SCHOOL,080453001902,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1903,MOUNTAIN VISTA COMMUNITY SCHOOL,080453001903,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1964,JAMES IRWIN CHARTER MIDDLE SCHOOL,080453001964,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,1965,SOARING EAGLES ELEMENTARY SCHOOL,080453001965,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,6342,SPRING CREEK YOUTH SERVICES CENTER,080453006342,Yes,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,6425,ATLAS PREPARATORY HIGH SCHOOL,080453006425,No,1,1,9,4,0,0,0,1,0,0,1,2,2,3,1,0,13,10,0,0,0,0
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,6535,CAREER READINESS ACADEMY,080453006535,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,6663,MOUNTAIN VISTA HOMESCHOOL ACADEMY,080453006663,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804530,Harrison School District No. 2 in the county of El Paso an,6691,ATLAS PREPARATORY MIDDLE SCHOOL,080453006691,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804560,Haxtun School District No. Re-2J,673,HAXTUN ELEMENTARY SCHOOL,080456000673,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804560,Haxtun School District No. Re-2J,674,HAXTUN HIGH SCHOOL,080456000674,No,2,2,0,1,0,0,0,0,0,0,0,0,7,6,0,0,7,7,0,0,0,0
CO,COLORADO,0804590,Hayden School District No. Re 1,675,HAYDEN VALLEY ELEMENTARY SCHOOL,080459000675,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804590,Hayden School District No. Re 1,676,HAYDEN MIDDLE SCHOOL,080459000676,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804590,Hayden School District No. Re 1,1348,HAYDEN HIGH SCHOOL,080459001348,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804620,Hinsdale County School District No. Re-1,1969,LAKE CITY COMMUNITY SCHOOL,080462001969,No,1,1,0,0,0,0,0,0,0,1,0,0,6,3,0,0,6,4,0,0,0,0
CO,COLORADO,0804650,Hoehne Reorganized School District No. 3,680,HOEHNE SCHOOLS,080465000680,No,1,1,1,9,0,0,0,0,0,0,0,0,5,2,0,0,6,11,0,0,0,0
CO,COLORADO,0804680,Holly School District No. Re-3,681,HOLLY HIGH SCHOOL,080468000681,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804680,Holly School District No. Re-3,682,HOLLY ELEMENTARY SCHOOL,080468000682,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804680,Holly School District No. Re-3,6405,HOLLY JUNIOR HIGH SCHOOL,080468006405,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804710,Holyoke School District No. Re-1J,683,HOLYOKE ELEMENTARY SCHOOL,080471000683,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804710,Holyoke School District No. Re-1J,684,HOLYOKE SENIOR HIGH SCHOOL,080471000684,No,4,4,6,4,0,0,0,1,0,0,0,0,10,14,0,0,16,19,1,0,0,0
CO,COLORADO,0804710,Holyoke School District No. Re-1J,6610,HOLYOKE ALTERNATIVE SCHOOL,080471006610,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804740,Genoa-Hugo School District No. C-113,685,GENOA-HUGO ELEMENTARY SCHOOL,080474000685,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804740,Genoa-Hugo School District No. C-113,686,GENOA-HUGO SCHOOL,080474000686,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804740,Genoa-Hugo School District No. C-113,1978,GENOA-HUGO MIDDLE SCHOOL,080474001978,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804770,Ignacio School District No. 11Jt,688,IGNACIO MIDDLE SCHOOL,080477000688,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804770,Ignacio School District No. 11Jt,689,IGNACIO HIGH SCHOOL,080477000689,No,3,3,3,6,2,3,0,0,0,0,0,1,5,2,1,1,11,13,1,1,0,0
CO,COLORADO,0804770,Ignacio School District No. 11Jt,1444,IGNACIO ELEMENTARY SCHOOL,080477001444,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804800,Jefferson County School District No. R-1,691,ALAMEDA INTERNATIONAL JUNIOR/SENIOR HIGH SCHOOL,080480000691,No,21,21,116,138,0,0,14,10,0,0,3,1,12,11,3,6,148,166,32,20,11,6
CO,COLORADO,0804800,Jefferson County School District No. R-1,692,ALLENDALE ELEMENTARY SCHOOL,080480000692,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804800,Jefferson County School District No. R-1,694,ARVADA HIGH SCHOOL,080480000694,No,6,6,19,23,1,1,4,3,1,0,3,1,36,22,1,3,65,53,4,1,0,1
CO,COLORADO,0804800,Jefferson County School District No. R-1,695,ARVADA WEST HIGH SCHOOL,080480000695,No,18,18,36,53,1,1,5,14,0,0,2,3,141,162,7,9,192,242,6,1,10,5
CO,COLORADO,0804800,Jefferson County School District No. R-1,696,BEAR CREEK K-8 SCHOOL,080480000696,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804800,Jefferson County School District No. R-1,697,BEAR CREEK HIGH SCHOOL,080480000697,No,15,14,47,60,2,3,17,21,0,0,1,3,82,82,4,1,153,170,3,2,3,1
CO,COLORADO,0804800,Jefferson County School District No. R-1,698,BELL MIDDLE SCHOOL,080480000698,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804800,Jefferson County School District No. R-1,699,BELMAR ELEMENTARY SCHOOL,080480000699,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804800,Jefferson County School District No. R-1,701,BERGEN MEADOW PRIMARY SCHOOL,080480000701,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0804800,Jefferson County School District No. R-1,702,CAMPBELL ELEMENTARY SCHOOL,080480000702,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
