LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_INTERNET_FIBER,SCH_INTERNET_WIFI,SCH_INTERNET_SCHDEV,SCH_INTERNET_STUDDEV,SCH_INTERNET_WIFIENDEV
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1129,Widefield High School,080648001129,No,Yes,Yes,Yes,No,1046
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1359,Widefield District 3 Preschool,080648001359,No,Yes,Yes,No,No,0
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1418,Sunrise Elementary School,080648001418,No,Yes,Yes,Yes,No,538
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1458,French Elementary School,080648001458,No,Yes,Yes,Yes,No,525
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1588,Mesa Ridge High School,080648001588,No,Yes,Yes,Yes,No,964
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1885,James Madison Charter Academy School,080648001885,No,Yes,Yes,Yes,No,0
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,6772,Grand Mountain School,080648006772,No,Yes,Yes,Yes,No,1013
CO,Colorado,0806510,Hi-Plains R-23,1130,Hi-Plains School District R-23,080651001130,No,Yes,Yes,Yes,Yes,167
CO,Colorado,0806540,Sheridan School District No. 2,32,Early Childhood Education Center,080654000032,No,Yes,Yes,Yes,No,121
CO,Colorado,0806540,Sheridan School District No. 2,1132,Alice Terry Elementary School,080654001132,No,Yes,Yes,Yes,No,197
CO,Colorado,0806540,Sheridan School District No. 2,1134,Sheridan High School,080654001134,No,Yes,Yes,Yes,No,330
CO,Colorado,0806540,Sheridan School District No. 2,1135,Fort Logan Northgate,080654001135,No,Yes,Yes,Yes,No,511
CO,Colorado,0806540,Sheridan School District No. 2,6565,Soar Academy,080654006565,No,Yes,No,Yes,No,87
CO,Colorado,0806570,Silverton School District No. 1 In The County Of San Juan,1136,Silverton Elementary School,080657001136,No,Yes,Yes,Yes,No,39
CO,Colorado,0806570,Silverton School District No. 1 In The County Of San Juan,1137,Silverton High School,080657001137,No,Yes,Yes,Yes,No,17
CO,Colorado,0806570,Silverton School District No. 1 In The County Of San Juan,1985,Silverton Middle School,080657001985,No,Yes,Yes,Yes,No,19
CO,Colorado,0806600,Big Sandy School District No. 100j,1138,Simla Elementary School,080660001138,No,Yes,Yes,No,Yes,140
CO,Colorado,0806600,Big Sandy School District No. 100j,1139,Simla High School,080660001139,No,Yes,Yes,No,Yes,100
CO,Colorado,0806600,Big Sandy School District No. 100j,1140,Simla Junior High School,080660001140,No,Yes,Yes,Yes,Yes,67
CO,Colorado,0806630,Springfield School District No. Re-4,1141,Springfield Elementary School,080663001141,No,Yes,Yes,Yes,Yes,50
CO,Colorado,0806630,Springfield School District No. Re-4,1142,Springfield Junior/Senior High School,080663001142,No,Yes,Yes,Yes,No,50
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1144,Steamboat Springs High School,080666001144,No,Yes,Yes,Yes,Yes,1000
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1145,Soda Creek Elementary School,080666001145,No,Yes,Yes,Yes,Yes,525
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1146,Steamboat Springs Middle School,080666001146,No,Yes,Yes,Yes,Yes,730
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1360,Strawberry Park Elementary School,080666001360,No,Yes,Yes,Yes,Yes,500
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1749,North Routt Charter School,080666001749,No,Yes,Yes,Yes,No,150
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1924,Yampa Valley High School,080666001924,No,Yes,Yes,Yes,Yes,25
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,6665,Steamboat Springs Early Childhood Center,080666006665,No,Yes,Yes,No,No,0
CO,Colorado,0806690,School District No. Re-1 Valley,1147,Caliche Junior-Senior High School,080669001147,No,Yes,Yes,Yes,No,150
CO,Colorado,0806690,School District No. Re-1 Valley,1151,Hagen Early Education Center,080669001151,No,Yes,Yes,No,No,130
CO,Colorado,0806690,School District No. Re-1 Valley,1154,Sterling Middle School,080669001154,No,Yes,Yes,Yes,No,500
CO,Colorado,0806690,School District No. Re-1 Valley,1155,Sterling High School,080669001155,No,Yes,Yes,Yes,No,500
CO,Colorado,0806690,School District No. Re-1 Valley,1361,Caliche Elementary School,080669001361,No,Yes,Yes,Yes,No,130
CO,Colorado,0806690,School District No. Re-1 Valley,6323,Campbell Elementary School,080669006323,No,Yes,Yes,Yes,No,450
CO,Colorado,0806690,School District No. Re-1 Valley,6339,Ayres Elementary School,080669006339,No,Yes,Yes,Yes,No,370
CO,Colorado,0806720,School District No. Re-11 In The County Of Weld And State Of,1157,Prairie Elementary School,080672001157,No,No,Yes,Yes,No,210
CO,Colorado,0806720,School District No. Re-11 In The County Of Weld And State Of,1158,Prairie Junior-Senior High School,080672001158,No,No,Yes,Yes,Yes,210
CO,Colorado,0806750,Strasburg School District 31j,1159,Strasburg Elementary School,080675001159,No,Yes,Yes,No,No,300
CO,Colorado,0806750,Strasburg School District 31j,1160,Hemphill Middle School,080675001160,No,Yes,Yes,No,Yes,250
CO,Colorado,0806750,Strasburg School District 31j,1161,Strasburg High School,080675001161,No,Yes,Yes,Yes,Yes,400
CO,Colorado,0806750,Strasburg School District 31j,1669,Prairie Creek High School,080675001669,No,Yes,Yes,No,Yes,30
CO,Colorado,0806780,School District No. R-4 In The County Of Kit Carson And Stat,138,Stratton Middle School,080678000138,No,No,Yes,Yes,No,40
CO,Colorado,0806780,School District No. R-4 In The County Of Kit Carson And Stat,1162,Stratton Elementary School,080678001162,No,No,Yes,Yes,No,123
CO,Colorado,0806780,School District No. R-4 In The County Of Kit Carson And Stat,1163,Stratton Senior High School,080678001163,No,No,Yes,Yes,No,59
CO,Colorado,0806810,Summit School District No. Re 1,1164,Summit High School,080681001164,No,Yes,Yes,Yes,Yes,964
CO,Colorado,0806810,Summit School District No. Re 1,1165,Frisco Elementary School,080681001165,No,Yes,Yes,Yes,Yes,255
CO,Colorado,0806810,Summit School District No. Re 1,1166,Breckenridge Elementary School,080681001166,No,Yes,Yes,Yes,Yes,180
CO,Colorado,0806810,Summit School District No. Re 1,1167,Silverthorne Elementary School,080681001167,No,Yes,Yes,Yes,Yes,307
CO,Colorado,0806810,Summit School District No. Re 1,1303,Dillon Valley Elementary School,080681001303,No,Yes,Yes,Yes,Yes,409
CO,Colorado,0806810,Summit School District No. Re 1,1400,Summit Middle School,080681001400,No,Yes,Yes,Yes,Yes,801
CO,Colorado,0806810,Summit School District No. Re 1,1563,Summit Cove Elementary School,080681001563,No,Yes,Yes,Yes,Yes,232
CO,Colorado,0806810,Summit School District No. Re 1,1564,Upper Blue Elementary School,080681001564,No,Yes,Yes,Yes,Yes,223
CO,Colorado,0806810,Summit School District No. Re 1,6464,Snowy Peaks Junior/Senior High School,080681006464,No,Yes,Yes,Yes,Yes,83
CO,Colorado,0806840,Swink School District No. 33 In The County Of Otero And St,1168,Swink Elementary School,080684001168,No,Yes,Yes,Yes,No,312
CO,Colorado,0806840,Swink School District No. 33 In The County Of Otero And St,1169,Swink Junior-Senior High School,080684001169,No,Yes,Yes,Yes,No,312
CO,Colorado,0806870,Telluride School District No. R-1,1170,Telluride Intermediate School,080687001170,No,Yes,Yes,Yes,No,250
CO,Colorado,0806870,Telluride School District No. R-1,1171,Telluride High School,080687001171,No,Yes,Yes,Yes,Yes,345
CO,Colorado,0806870,Telluride School District No. R-1,1304,Telluride Middle School,080687001304,No,Yes,Yes,Yes,Yes,180
CO,Colorado,0806870,Telluride School District No. R-1,6699,Telluride Elementary School,080687006699,No,Yes,Yes,No,No,175
CO,Colorado,0806900,Adams 12 Five Star Schools,728,Stargate Charter School,080690000728,No,Yes,Yes,Yes,Yes,1486
CO,Colorado,0806900,Adams 12 Five Star Schools,1172,Vantage Point High School,080690001172,No,Yes,Yes,Yes,Yes,344
CO,Colorado,0806900,Adams 12 Five Star Schools,1173,Centennial Elementary School,080690001173,No,Yes,Yes,Yes,Yes,401
CO,Colorado,0806900,Adams 12 Five Star Schools,1174,Coronado Hills Elementary School,080690001174,No,Yes,Yes,Yes,Yes,492
CO,Colorado,0806900,Adams 12 Five Star Schools,1175,Tarver Elementary School,080690001175,No,Yes,Yes,Yes,Yes,441
CO,Colorado,0806900,Adams 12 Five Star Schools,1176,Federal Heights Elementary School,080690001176,No,Yes,Yes,Yes,Yes,430
CO,Colorado,0806900,Adams 12 Five Star Schools,1177,Hillcrest Elementary School,080690001177,No,Yes,Yes,Yes,Yes,410
CO,Colorado,0806900,Adams 12 Five Star Schools,1178,Hulstrom K-8 School,080690001178,No,Yes,Yes,Yes,Yes,653
CO,Colorado,0806900,Adams 12 Five Star Schools,1179,Silver Hills Middle School,080690001179,No,Yes,Yes,Yes,Yes,1048
CO,Colorado,0806900,Adams 12 Five Star Schools,1181,Malley Drive Elementary School,080690001181,No,Yes,Yes,Yes,Yes,417
CO,Colorado,0806900,Adams 12 Five Star Schools,1182,Mcelwain Elementary School,080690001182,No,Yes,Yes,Yes,Yes,371
CO,Colorado,0806900,Adams 12 Five Star Schools,1183,Thornton Middle School,080690001183,No,Yes,Yes,Yes,Yes,908
CO,Colorado,0806900,Adams 12 Five Star Schools,1184,North Mor Elementary School,080690001184,No,Yes,Yes,Yes,Yes,376
CO,Colorado,0806900,Adams 12 Five Star Schools,1185,North Star Elementary School,080690001185,No,Yes,Yes,Yes,Yes,338
CO,Colorado,0806900,Adams 12 Five Star Schools,1186,Shadow Ridge Middle School,080690001186,No,Yes,Yes,Yes,Yes,815
CO,Colorado,0806900,Adams 12 Five Star Schools,1187,Northglenn Middle School,080690001187,No,Yes,Yes,Yes,Yes,838
CO,Colorado,0806900,Adams 12 Five Star Schools,1188,Northglenn High School,080690001188,No,Yes,Yes,Yes,Yes,2039
CO,Colorado,0806900,Adams 12 Five Star Schools,1190,Stukey Elementary School,080690001190,No,Yes,Yes,Yes,Yes,355
CO,Colorado,0806900,Adams 12 Five Star Schools,1191,Thornton Elementary School,080690001191,No,Yes,Yes,Yes,Yes,330
CO,Colorado,0806900,Adams 12 Five Star Schools,1192,Thornton High School,080690001192,No,Yes,Yes,Yes,Yes,1544
CO,Colorado,0806900,Adams 12 Five Star Schools,1194,Westlake Middle School,080690001194,No,Yes,Yes,Yes,Yes,1019
CO,Colorado,0806900,Adams 12 Five Star Schools,1195,Westview Elementary School,080690001195,No,Yes,Yes,Yes,Yes,379
CO,Colorado,0806900,Adams 12 Five Star Schools,1196,Woodglen Elementary School,080690001196,No,Yes,Yes,Yes,Yes,437
CO,Colorado,0806900,Adams 12 Five Star Schools,1290,Cherry Drive Elementary School,080690001290,No,Yes,Yes,Yes,Yes,326
CO,Colorado,0806900,Adams 12 Five Star Schools,1305,Cotton Creek Elementary School,080690001305,No,Yes,Yes,Yes,Yes,505
CO,Colorado,0806900,Adams 12 Five Star Schools,1306,Leroy Drive Elementary School,080690001306,No,Yes,Yes,Yes,Yes,365
CO,Colorado,0806900,Adams 12 Five Star Schools,1362,Mountain View Elementary School,080690001362,No,Yes,Yes,Yes,Yes,565
CO,Colorado,0806900,Adams 12 Five Star Schools,1401,Skyview Elementary School,080690001401,No,Yes,Yes,Yes,Yes,392
CO,Colorado,0806900,Adams 12 Five Star Schools,1419,Hunters Glen Elementary School,080690001419,No,Yes,Yes,Yes,Yes,386
CO,Colorado,0806900,Adams 12 Five Star Schools,1460,Rocky Mountain Elementary School,080690001460,No,Yes,Yes,Yes,Yes,319
CO,Colorado,0806900,Adams 12 Five Star Schools,1461,Riverdale Elementary School,080690001461,No,Yes,Yes,Yes,Yes,398
CO,Colorado,0806900,Adams 12 Five Star Schools,1491,Horizon High School,080690001491,No,Yes,Yes,Yes,Yes,2067
CO,Colorado,0806900,Adams 12 Five Star Schools,1619,Arapahoe Ridge Elementary School,080690001619,No,Yes,Yes,Yes,Yes,492
CO,Colorado,0806900,Adams 12 Five Star Schools,1620,Century Middle School,080690001620,No,Yes,Yes,Yes,Yes,941
CO,Colorado,0806900,Adams 12 Five Star Schools,1622,Eagleview Elementary School,080690001622,No,Yes,Yes,Yes,Yes,509
CO,Colorado,0806900,Adams 12 Five Star Schools,1668,Coyote Ridge Elementary School,080690001668,No,Yes,Yes,Yes,Yes,398
CO,Colorado,0806900,Adams 12 Five Star Schools,1709,Glacier Peak Elementary School,080690001709,No,Yes,Yes,Yes,Yes,393
CO,Colorado,0806900,Adams 12 Five Star Schools,1726,Rocky Top Middle School,080690001726,No,Yes,Yes,Yes,Yes,1032
CO,Colorado,0806900,Adams 12 Five Star Schools,1733,Meridian Elementary School,080690001733,No,Yes,Yes,Yes,Yes,531
CO,Colorado,0806900,Adams 12 Five Star Schools,1784,Legacy High School,080690001784,No,Yes,Yes,Yes,Yes,2417
CO,Colorado,0806900,Adams 12 Five Star Schools,1945,Prairie Hills Elementary School,080690001945,No,Yes,Yes,Yes,Yes,450
CO,Colorado,0806900,Adams 12 Five Star Schools,1996,Mountain Range High School,080690001996,No,Yes,Yes,Yes,Yes,1853
CO,Colorado,0806900,Adams 12 Five Star Schools,2028,Silver Creek Elementary,080690002028,No,Yes,Yes,Yes,Yes,561
CO,Colorado,0806900,Adams 12 Five Star Schools,6303,Stellar Elementary School,080690006303,No,Yes,Yes,Yes,Yes,465
CO,Colorado,0806900,Adams 12 Five Star Schools,6375,The Studio School,080690006375,No,Yes,Yes,Yes,Yes,266
CO,Colorado,0806900,Adams 12 Five Star Schools,6417,Westgate Charter,080690006417,No,No,Yes,Yes,Yes,1075
CO,Colorado,0806900,Adams 12 Five Star Schools,6435,Adams12 Five Star Preschool,080690006435,No,Yes,Yes,Yes,Yes,4
CO,Colorado,0806900,Adams 12 Five Star Schools,6468,Stem Lab,080690006468,No,Yes,Yes,Yes,Yes,683
CO,Colorado,0806900,Adams 12 Five Star Schools,6480,The New America School,080690006480,No,Yes,Yes,Yes,Yes,250
CO,Colorado,0806900,Adams 12 Five Star Schools,6507,Prospect Ridge Academy,080690006507,No,Yes,No,Yes,Yes,615
CO,Colorado,0806900,Adams 12 Five Star Schools,6550,Pathways,080690006550,No,Yes,Yes,Yes,Yes,392
CO,Colorado,0806900,Adams 12 Five Star Schools,6561,Stem Launch,080690006561,No,Yes,Yes,Yes,Yes,825
CO,Colorado,0806900,Adams 12 Five Star Schools,6740,Thunder Vista P-8,080690006740,No,Yes,Yes,Yes,Yes,719
CO,Colorado,0806930,Kiowa County School District No. Re-2,1198,Plainview Elementary School,080693001198,No,Yes,Yes,No,No,4
CO,Colorado,0806930,Kiowa County School District No. Re-2,1199,Plainview Junior-Senior High School,080693001199,No,Yes,Yes,No,No,35
CO,Colorado,0806960,Trinidad School District 1 In The County Of Las Animas And,1204,Trinidad Middle School,080696001204,No,Yes,Yes,Yes,Yes,232
CO,Colorado,0806960,Trinidad School District 1 In The County Of Las Animas And,1205,Trinidad High School,080696001205,No,Yes,Yes,Yes,Yes,199
CO,Colorado,0806960,Trinidad School District 1 In The County Of Las Animas And,1946,Fisher's Peak Elementary School,080696001946,No,Yes,Yes,Yes,Yes,750
CO,Colorado,0806990,Vilas School District Re-5,1206,Vilas Elementary School,080699001206,No,Yes,Yes,Yes,Yes,60
CO,Colorado,0806990,Vilas School District Re-5,1207,Vilas Undivided High School,080699001207,No,Yes,Yes,Yes,Yes,70
CO,Colorado,0807050,North Park School District R-1,1209,North Park School,080705001209,No,Yes,Yes,Yes,No,175
CO,Colorado,0807080,Huerfano School District Re-1,1211,Gardner Valley School,080708001211,No,No,Yes,Yes,Yes,73
CO,Colorado,0807080,Huerfano School District Re-1,1212,John Mall High School,080708001212,No,Yes,Yes,Yes,Yes,137
CO,Colorado,0807080,Huerfano School District Re-1,1845,Peakview School,080708001845,No,Yes,Yes,Yes,Yes,539
CO,Colorado,0807110,Walsh School District No. Re-1,1215,Walsh Elementary School,080711001215,No,Yes,Yes,Yes,No,150
CO,Colorado,0807110,Walsh School District No. Re-1,1216,Walsh High School,080711001216,No,Yes,Yes,Yes,No,144
CO,Colorado,0807140,School District No. Re-20 Weldon Valley,1217,Weldon Valley Elementary School,080714001217,No,Yes,Yes,No,Yes,70
CO,Colorado,0807140,School District No. Re-20 Weldon Valley,1218,Weldon Valley Jr/Sr High School,080714001218,No,Yes,Yes,No,Yes,0
CO,Colorado,0807140,School District No. Re-20 Weldon Valley,1420,Weldon Valley Junior High School,080714001420,No,Yes,Yes,No,Yes,0
CO,Colorado,0807200,Custer County School District Consolidate 1,1225,Custer County High School,080720001225,No,Yes,Yes,Yes,No,99
CO,Colorado,0807200,Custer County School District Consolidate 1,1226,Custer County Elementary School,080720001226,No,Yes,Yes,Yes,No,133
CO,Colorado,0807200,Custer County School District Consolidate 1,1732,Custer Middle School,080720001732,No,Yes,Yes,Yes,No,86
CO,Colorado,0807230,Westminster Public Schools,1232,Metropolitan Arts Academy,080723001232,No,Yes,Yes,Yes,Yes,328
CO,Colorado,0807230,Westminster Public Schools,1235,Fairview Elementary School,080723001235,No,Yes,Yes,Yes,Yes,270
CO,Colorado,0807230,Westminster Public Schools,1238,Harris Park Elementary School,080723001238,No,Yes,Yes,Yes,Yes,247
CO,Colorado,0807230,Westminster Public Schools,1241,Colorado Sports Leadership Academy,080723001241,No,Yes,Yes,Yes,Yes,511
CO,Colorado,0807230,Westminster Public Schools,1242,Mesa Elementary School,080723001242,No,Yes,Yes,Yes,Yes,278
CO,Colorado,0807230,Westminster Public Schools,1244,Shaw Heights Middle School,080723001244,No,Yes,Yes,Yes,Yes,504
CO,Colorado,0807230,Westminster Public Schools,1246,Sherrelwood Elementary School,080723001246,No,Yes,Yes,Yes,Yes,255
CO,Colorado,0807230,Westminster Public Schools,1247,Skyline Vista Elementary School,080723001247,No,Yes,Yes,Yes,Yes,369
CO,Colorado,0807230,Westminster Public Schools,1248,Sunset Ridge Elementary School,080723001248,No,Yes,Yes,Yes,Yes,278
CO,Colorado,0807230,Westminster Public Schools,1249,Tennyson Knolls Preparatory School,080723001249,No,Yes,Yes,Yes,Yes,376
CO,Colorado,0807230,Westminster Public Schools,1254,Westminster High School,080723001254,No,Yes,Yes,Yes,Yes,2198
CO,Colorado,0807230,Westminster Public Schools,1363,John E. Flynn A Marzano Academy,080723001363,No,Yes,Yes,Yes,Yes,296
CO,Colorado,0807230,Westminster Public Schools,1877,Hidden Lake High School,080723001877,No,Yes,Yes,Yes,Yes,331
CO,Colorado,0807230,Westminster Public Schools,6175,Early Learning Center At Gregory Hill,080723006175,No,Yes,Yes,Yes,Yes,208
CO,Colorado,0807230,Westminster Public Schools,6373,Josephine Hodgkins Leadership Academy,080723006373,No,Yes,Yes,Yes,Yes,584
