LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_DUAL_IND,SCH_DUALENR_HI_M,SCH_DUALENR_HI_F,SCH_DUALENR_AM_M,SCH_DUALENR_AM_F,SCH_DUALENR_AS_M,SCH_DUALENR_AS_F,SCH_DUALENR_HP_M,SCH_DUALENR_HP_F,SCH_DUALENR_BL_M,SCH_DUALENR_BL_F,SCH_DUALENR_WH_M,SCH_DUALENR_WH_F,SCH_DUALENR_TR_M,SCH_DUALENR_TR_F,TOT_DUAL_M,TOT_DUAL_F,SCH_DUALENR_LEP_M,SCH_DUALENR_LEP_F,SCH_DUALENR_IDEA_M,SCH_DUALENR_IDEA_F
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,10,Adams City High School,080195000010,No,Yes,258,102,0,3,2,0,0,2,3,2,18,9,2,0,283,118,100,22,33,4
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,11,Alsup Elementary School,080195000011,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,12,Central Elementary School,080195000012,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,13,Dupont Elementary School,080195000013,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,15,Kearney Middle School,080195000015,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,16,Kemp Elementary School,080195000016,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,17,Monaco Elementary School,080195000017,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,18,Hanson Elementary School,080195000018,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,19,Rose Hill Elementary School,080195000019,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,404,Mildred L Sanville Preschool,080195000404,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,1307,Lester R Arnold High School,080195001307,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801950,School District N. 14 In The County Of Adams & State Of Colo,1947,Stars Early Learning Center,080195001947,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801980,Agate School District No. 300,20,Agate Elementary School,080198000020,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0801980,Agate School District No. 300,21,Agate Junior Senior High School,080198000021,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802010,Aguilar Reorganized School District No. 6,22,Aguilar Elementary School,080201000022,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802010,Aguilar Reorganized School District No. 6,23,Aguilar Junior-Senior High School,080201000023,No,Yes,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0
CO,Colorado,0802040,Akron School District No. R-1,24,Akron Elementary School,080204000024,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802040,Akron School District No. R-1,25,Akron High School,080204000025,No,Yes,1,0,0,0,0,1,0,0,0,0,4,11,0,0,5,12,0,0,0,0
CO,Colorado,0802070,Alamosa School District No. Re-11j,26,Ortega Middle School,080207000026,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802070,Alamosa School District No. Re-11j,27,Alamosa High School,080207000027,No,Yes,38,59,0,2,1,4,0,2,0,2,30,27,0,1,69,97,3,1,1,0
CO,Colorado,0802070,Alamosa School District No. Re-11j,6459,Alamosa Elementary School 3-5,080207006459,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802070,Alamosa School District No. Re-11j,6792,Alamosa Online,080207006792,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802070,Alamosa School District No. Re-11j,6798,Alamosa Elementary School K-2,080207006798,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802130,South Conejos School District No. Re10,33,Guadalupe Elementary School,080213000033,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802130,South Conejos School District No. Re10,35,Antonito High School,080213000035,No,Yes,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0
CO,Colorado,0802130,South Conejos School District No. Re10,1464,Antonito Middle School,080213001464,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802190,Archuleta County School District No. 50 Jt,38,Pagosa Springs Elementary School,080219000038,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802190,Archuleta County School District No. 50 Jt,39,Pagosa Springs High School,080219000039,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802190,Archuleta County School District No. 50 Jt,40,Pagosa Springs Middle School,080219000040,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802190,Archuleta County School District No. 50 Jt,6717,Pagosa Peak Open School,080219006717,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802190,Archuleta County School District No. 50 Jt,6806,San Juan Mountain School,080219006806,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802220,Arickaree School District No. R-2,41,Arickaree Elementary School,080222000041,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802220,Arickaree School District No. R-2,42,Arickaree Undivided High School,080222000042,No,Yes,1,2,0,0,0,0,0,0,0,0,10,6,0,0,11,8,0,0,1,0
CO,Colorado,0802260,Arriba-Flagler Consolidated School District No. 20,509,Flagler Public School,080226000509,No,Yes,0,0,0,0,0,0,0,0,0,0,2,11,0,0,2,11,0,0,0,0
CO,Colorado,0802280,Aspen School District No. 1 In The County Of Pitkin And Sta,45,Aspen Elementary School,080228000045,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802280,Aspen School District No. 1 In The County Of Pitkin And Sta,46,Aspen Middle School,080228000046,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802280,Aspen School District No. 1 In The County Of Pitkin And Sta,47,Aspen High School,080228000047,No,Yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
CO,Colorado,0802280,Aspen School District No. 1 In The County Of Pitkin And Sta,1703,Aspen Community Charter School,080228001703,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802280,Aspen School District No. 1 In The County Of Pitkin And Sta,1982,Aspen Preschool,080228001982,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802310,Weld County School District No. Re-9,49,Highland Elementary School,080231000049,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802310,Weld County School District No. Re-9,50,Highland High School,080231000050,No,Yes,1,2,0,0,0,0,0,0,0,0,3,10,0,0,4,12,0,0,0,1
CO,Colorado,0802310,Weld County School District No. Re-9,1466,Highland Middle School,080231001466,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,52,Altura Elementary School,080234000052,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,54,Aurora Hills Middle School,080234000054,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,55,Boston K-8 School,080234000055,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,56,Aurora Central High School,080234000056,No,Yes,4,6,0,0,0,1,0,0,3,2,0,0,0,1,7,10,2,2,2,0
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,57,Clyde Miller K-8,080234000057,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,58,Crawford Elementary School,080234000058,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,59,Dartmouth Elementary School,080234000059,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,60,East Middle School,080234000060,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,61,Elkhart Elementary School,080234000061,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,62,Fulton Academy Of Excellence,080234000062,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,63,Gateway High School,080234000063,No,Yes,22,18,0,0,3,1,0,0,1,6,1,5,0,0,27,30,10,11,2,2
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,64,Hinkley High School,080234000064,No,Yes,6,6,0,0,0,0,0,0,2,1,2,4,0,0,10,11,5,1,1,1
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,66,Jewell Elementary School,080234000066,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,67,Kenton Elementary School,080234000067,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,68,Lansing Elementary Community School,080234000068,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,69,Laredo Elementary School,080234000069,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,70,Lyn Knoll Elementary School,080234000070,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,72,Montview Math & Health Sciences Elementary School,080234000072,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,73,Mrachek Middle School,080234000073,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,74,North Middle School Health Sciences And Technology,080234000074,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,75,Paris Elementary School,080234000075,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,76,Park Lane Elementary School,080234000076,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,77,Sable Elementary School,080234000077,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,78,Sixth Avenue Elementary School,080234000078,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,79,South Middle School,080234000079,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,80,Vaughn Elementary School,080234000080,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,81,Virginia Court Elementary School,080234000081,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,82,Aurora West College Preparatory Academy,080234000082,No,Yes,10,17,0,0,2,2,0,0,2,5,1,1,0,0,15,25,4,3,0,0
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,83,Wheeling Elementary School,080234000083,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,84,William Smith High School,080234000084,No,Yes,30,24,1,0,2,0,1,0,3,4,6,6,0,1,43,35,11,5,5,4
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,85,Yale Elementary School,080234000085,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1294,Vassar Elementary School,080234001294,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1295,Dalton Elementary School,080234001295,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1296,Arkansas Elementary School,080234001296,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1322,Columbia Middle School,080234001322,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1323,Iowa Elementary School,080234001323,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1324,Tollgate Elementary School Of Expeditionary Learni,080234001324,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1388,Century Elementary School,080234001388,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1389,Rangeview High School,080234001389,No,Yes,19,20,0,2,2,2,0,0,3,9,12,13,0,3,36,49,5,2,3,1
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1432,Side Creek Elementary School,080234001432,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1627,Laredo Child Development Center,080234001627,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1674,Aurora Quest K-8,080234001674,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1759,Aurora Academy Charter School,080234001759,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1789,Options School,080234001789,No,Yes,1,3,0,0,1,0,0,0,0,0,16,11,1,0,19,14,0,0,0,0
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1881,Murphy Creek K-8 School,080234001881,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1916,Lotus School For Excellence,080234001916,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,1927,Peoria Elementary School,080234001927,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,2009,Aurora Frontier K-8,080234002009,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6318,Global Village Academy Aurora,080234006318,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6322,Vanguard Classical School - West,080234006322,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6399,Axl Academy,080234006399,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6411,Jamaica Child Development Center,080234006411,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6451,Vista Peak 9-12 Preparatory,080234006451,No,Yes,11,12,0,0,1,1,0,0,1,3,0,5,0,0,13,21,4,1,1,0
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6483,Vista Peak P-8 Exploratory,080234006483,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6495,Meadowood Child Development Center,080234006495,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6611,Vanguard Classical School - East,080234006611,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6625,Aps Early Beginnings - A Zoom Site,080234006625,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6644,Edna And John W. Mosley P-8,080234006644,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6677,Rocky Mountain Prep: Fletcher,080234006677,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6732,Vega Collegiate Academy,080234006732,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6736,Academy Of Advanced Learning,080234006736,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6781,Empower Community High School,080234006781,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6787,Aurora Science & Tech Middle School,080234006787,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802340,Aurora Joint District No. 28 Of The Counties Of Adams And A,6803,Harmony Ridge P-8,080234006803,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802370,Platte Canyon School District No. 1 Of  The County Of Park,86,Deer Creek Elementary School,080237000086,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802370,Platte Canyon School District No. 1 Of  The County Of Park,87,Platte Canyon High School,080237000087,No,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CO,Colorado,0802370,Platte Canyon School District No. 1 Of  The County Of Park,1325,Fitzsimmons Middle School,080237001325,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802400,Bayfield School District No. 10jt-R,88,Bayfield Intermediate School,080240000088,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802400,Bayfield School District No. 10jt-R,89,Bayfield Middle School,080240000089,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802400,Bayfield School District No. 10jt-R,90,Bayfield High School,080240000090,No,Yes,2,2,0,1,0,1,0,0,0,0,7,19,1,0,10,23,0,0,1,0
CO,Colorado,0802400,Bayfield School District No. 10jt-R,6747,Bayfield Primary School,080240006747,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802430,Bennett School District No. 29j,91,Bennett Elementary School,080243000091,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802430,Bennett School District No. 29j,92,Bennett High School,080243000092,No,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CO,Colorado,0802430,Bennett School District No. 29j,93,Bennett Middle School,080243000093,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802430,Bennett School District No. 29j,1751,Bennett Preschool,080243001751,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802430,Bennett School District No. 29j,6789,Bennett Intermediate School,080243006789,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0802460,Bethune School District No. R- 5,95,Bethune Public Schools,080246000095,No,Yes,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0
