LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_NONIDEA_A3,SCH_PSENR_NONIDEA_A4,SCH_PSENR_NONIDEA_A5,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_LEPPROGENR_IDEA_M,SCH_LEPPROGENR_IDEA_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
HI,HAWAII,1500030,Hawaii Department of Education,120,Momilani Elementary School,150003000120,No,No,Yes,Yes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,3,0,16,21,0,0,106,129,14,10,2,0,7,7,53,46,198,213,14,8,2,0,9,6,0,1,0,0,8,6,2,0,0,0,0,0,4,1,14,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,4,0,0,0,0,0,2,4,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,121,Mauka Lani Elementary School,150003000121,No,No,Yes,Yes,10,3,0,0,2,0,3,1,0,1,0,0,4,2,19,7,2,1,19,7,110,72,0,0,38,29,89,66,6,8,31,23,77,78,351,276,29,23,7,2,68,19,7,6,0,0,7,10,8,4,1,1,3,2,3,0,29,23,4,3,0,0,4,5,5,3,0,0,0,0,0,0,13,11,2,0,25,7,0,0,6,0,21,6,0,1,7,1,9,4,68,19,2,0,1,0,0,0,2,1,0,0,0,0,2,1,2,0,7,2,0,0
HI,HAWAII,1500030,Hawaii Department of Education,122,Manana Elementary School,150003000122,No,No,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,1,1,27,31,0,0,64,53,28,30,2,3,3,3,79,66,203,186,17,8,1,0,22,13,2,1,0,0,12,2,1,1,0,0,0,0,2,4,17,8,2,0,0,0,5,0,1,1,0,0,0,0,1,1,9,2,2,0,6,3,0,0,7,3,4,1,0,0,1,0,4,6,22,13,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,123,Makakilo Elementary School,150003000123,No,No,Yes,Yes,0,0,0,0,2,0,1,1,0,0,1,0,1,2,5,3,0,0,6,3,59,59,0,0,62,59,63,41,2,1,18,20,43,61,247,241,33,27,5,2,35,16,2,1,0,0,20,16,8,2,0,0,1,1,2,7,33,27,1,1,0,0,8,9,8,3,0,0,0,0,0,4,17,17,3,1,6,4,0,0,7,1,14,6,2,0,4,2,2,3,35,16,3,1,0,0,0,0,1,1,1,0,0,0,1,1,2,0,5,2,0,0
HI,HAWAII,1500030,Hawaii Department of Education,124,Makaha Elementary School,150003000124,No,No,Yes,Yes,0,0,0,0,1,0,2,3,0,0,0,0,1,0,4,3,0,0,4,3,106,97,1,0,7,8,130,111,2,1,10,12,25,35,281,264,15,16,2,0,69,36,7,4,0,0,1,2,7,7,0,0,0,2,0,1,15,16,5,1,0,0,0,2,3,5,0,0,0,0,0,1,8,9,0,2,22,12,1,0,2,0,33,19,1,0,4,2,6,3,69,36,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,125,Maili Elementary School,150003000125,No,No,Yes,Yes,2,2,0,0,0,1,6,1,0,0,0,0,1,1,9,5,1,0,9,6,117,113,0,0,49,29,181,180,3,4,13,13,69,56,432,395,48,32,3,0,64,35,3,4,0,0,19,14,25,12,0,0,0,0,1,2,48,32,1,3,0,0,13,4,17,9,0,0,0,0,2,2,33,18,3,2,12,11,0,0,7,3,35,17,0,0,1,0,9,4,64,35,3,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,126,Lehua Elementary School,150003000126,No,No,Yes,Yes,1,2,0,0,2,0,0,0,0,0,2,0,1,2,6,4,1,1,6,4,29,22,0,0,18,11,33,33,5,4,23,19,23,24,131,113,35,28,4,0,26,7,3,1,0,0,13,7,13,17,1,0,0,0,5,3,35,28,3,0,0,0,10,4,10,12,1,0,0,0,3,2,27,18,4,1,8,2,0,0,5,0,3,1,2,0,3,0,5,4,26,7,4,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,127,Kaimiloa Elementary School,150003000127,No,No,Yes,Yes,1,1,0,0,4,2,1,0,0,0,0,0,2,1,8,4,1,0,8,5,51,39,0,0,178,161,59,55,1,0,3,2,45,52,337,309,76,58,0,0,43,19,1,1,0,0,72,50,3,4,0,0,0,0,0,3,76,58,0,1,0,0,48,34,1,4,0,0,0,0,0,1,49,40,4,1,7,6,0,0,13,3,13,6,0,0,1,0,9,4,43,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,128,Iroquois Point Elementary School,150003000128,No,No,Yes,Yes,1,3,0,0,6,1,2,4,1,0,5,3,2,1,17,12,2,0,17,8,79,86,1,4,25,19,46,39,14,20,113,115,68,70,346,353,36,31,8,3,52,32,17,12,0,0,4,5,7,7,1,1,3,0,4,6,36,31,11,5,0,0,2,1,3,5,1,1,1,0,3,2,21,14,2,0,11,9,1,0,9,2,7,6,1,3,16,7,7,5,52,32,2,0,3,0,0,0,0,0,1,0,0,0,3,3,1,0,8,3,0,0
HI,HAWAII,1500030,Hawaii Department of Education,129,Ilima Intermediate School,150003000129,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,62,34,3,2,205,200,123,98,12,9,34,32,23,32,462,407,96,97,17,8,49,14,8,3,0,0,68,78,16,11,0,0,1,0,3,5,96,97,2,1,0,0,25,20,4,1,0,0,0,0,0,3,31,25,4,2,9,0,0,0,14,4,19,3,1,1,5,3,1,3,49,14,4,1,3,2,0,0,3,2,6,1,0,1,4,0,1,2,17,8,2,0
HI,HAWAII,1500030,Hawaii Department of Education,130,Honowai Elementary School,150003000130,No,No,Yes,Yes,1,0,0,0,4,1,3,0,1,0,0,0,1,0,10,1,1,0,10,1,53,52,0,0,177,150,72,79,3,3,6,1,34,27,345,312,107,108,3,1,38,14,1,9,0,0,77,73,26,25,0,0,0,0,3,1,107,108,1,3,0,0,50,40,18,20,0,0,0,0,1,1,70,64,6,2,9,4,0,0,16,6,6,2,2,2,0,0,5,0,38,14,6,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,1,1,0
HI,HAWAII,1500030,Hawaii Department of Education,131,Highlands Intermediate School,150003000131,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,56,48,0,0,218,199,106,109,8,5,35,16,50,39,473,416,78,86,12,7,66,32,6,6,0,0,52,48,14,27,0,0,2,1,4,4,78,86,0,2,0,0,15,7,6,7,0,0,0,0,0,0,21,16,7,2,9,3,0,0,24,12,16,13,1,1,7,1,9,2,66,32,7,2,4,0,0,0,1,3,3,1,0,0,1,2,3,1,12,7,0,1
HI,HAWAII,1500030,Hawaii Department of Education,132,Ewa Beach Elementary School,150003000132,No,No,Yes,Yes,0,1,0,0,4,1,2,0,1,0,2,0,0,0,9,2,5,0,9,3,89,69,0,0,124,111,43,54,19,14,49,48,66,72,390,368,61,53,18,7,44,18,10,2,0,0,31,30,12,7,0,1,3,2,5,11,61,53,2,1,0,0,11,14,5,5,0,0,0,1,1,2,19,23,2,2,8,3,0,0,14,7,7,4,5,0,7,1,3,3,44,18,1,2,3,2,0,0,3,2,3,1,1,1,4,1,4,0,18,7,1,0
HI,HAWAII,1500030,Hawaii Department of Education,133,Ewa Elementary School,150003000133,No,No,Yes,Yes,0,2,0,0,5,1,1,0,0,0,1,0,2,1,9,4,0,0,10,4,115,113,0,0,198,180,108,87,7,5,11,8,128,124,567,517,77,76,6,1,40,18,6,3,0,0,55,64,12,7,0,0,0,0,4,2,77,76,4,2,0,0,31,31,10,4,0,0,0,0,1,2,46,39,3,2,7,6,0,0,15,4,7,2,2,1,4,0,5,5,40,18,3,1,1,0,0,0,4,1,0,0,0,0,0,0,1,0,6,1,1,0
HI,HAWAII,1500030,Hawaii Department of Education,134,James Campbell High School,150003000134,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,129,130,5,6,774,710,353,352,68,53,158,144,123,105,1610,1500,340,293,52,27,192,75,15,6,0,0,274,244,24,28,10,1,5,5,12,9,340,293,4,0,0,0,49,36,9,5,1,0,0,1,2,0,65,42,12,9,24,9,1,0,56,26,61,21,8,2,37,13,5,4,192,75,12,9,6,3,0,0,15,7,13,10,3,0,7,5,8,2,52,27,0,1
HI,HAWAII,1500030,Hawaii Department of Education,135,Barbers Point Elementary School,150003000135,No,No,Yes,Yes,1,2,0,0,0,3,1,1,0,0,3,2,1,0,6,8,2,0,6,8,59,60,0,2,36,28,95,80,5,7,30,28,48,55,273,260,54,47,4,2,37,23,5,4,0,0,14,7,29,29,0,0,4,3,2,4,54,47,3,3,0,0,7,5,24,20,0,0,2,1,1,2,37,31,3,1,8,3,0,0,4,4,15,8,1,0,5,4,4,4,37,23,3,2,1,1,0,0,1,0,0,1,0,0,1,0,1,0,4,2,1,1
HI,HAWAII,1500030,Hawaii Department of Education,136,August Ahrens Elementary School,150003000136,No,No,Yes,Yes,1,0,0,0,5,0,1,0,0,0,0,0,0,2,7,2,2,0,7,2,47,42,0,1,507,429,58,35,0,1,1,3,66,68,679,579,254,196,5,3,64,22,4,2,0,0,228,181,19,9,0,0,0,0,3,4,254,196,3,0,0,0,141,98,13,8,0,0,0,0,1,1,158,107,18,7,9,1,0,0,41,15,10,0,0,0,0,0,4,6,64,22,18,7,0,1,0,0,3,1,0,0,0,0,0,1,2,0,5,3,0,1
HI,HAWAII,1500030,Hawaii Department of Education,137,Major Sheldon Wheeler Middle School,150003000137,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,96,113,3,3,13,19,20,25,66,70,144,130,53,43,395,403,33,46,28,8,41,24,17,23,1,1,4,8,5,5,1,2,4,6,1,1,33,46,5,6,0,1,1,1,2,2,0,1,2,0,0,0,10,11,1,2,9,7,0,1,1,0,2,0,8,5,16,7,5,4,41,24,1,2,7,3,0,0,0,0,0,0,5,1,14,3,2,1,28,8,0,0
HI,HAWAII,1500030,Hawaii Department of Education,138,Major Sheldon Wheeler Elementary School,150003000138,No,No,Yes,Yes,3,2,0,0,4,1,0,0,3,0,9,2,1,0,20,5,0,0,18,5,103,96,3,2,17,6,13,20,64,40,176,162,42,45,418,371,29,17,5,3,87,22,18,10,0,0,2,0,2,4,2,1,3,0,2,2,29,17,5,1,0,0,3,0,2,1,0,0,1,0,0,1,11,3,4,0,24,4,0,0,5,1,2,1,14,4,35,9,7,3,87,22,4,0,1,1,0,0,0,0,0,0,0,0,4,2,0,0,5,3,0,0
HI,HAWAII,1500030,Hawaii Department of Education,139,Gustav H Webling Elementary School,150003000139,No,No,Yes,Yes,1,0,0,0,1,0,1,0,0,0,2,0,1,1,6,1,0,0,6,1,24,17,2,0,54,66,39,32,12,7,51,51,70,53,252,226,21,8,7,2,27,10,1,0,0,0,12,6,6,1,2,1,0,0,0,0,21,8,0,0,0,0,5,1,4,2,0,0,0,0,0,0,9,3,1,0,3,0,0,0,2,1,5,3,3,0,5,2,9,4,27,10,1,0,1,0,0,0,2,1,0,0,0,1,2,0,2,0,7,2,0,0
HI,HAWAII,1500030,Hawaii Department of Education,140,Waimalu Elementary School,150003000140,No,No,Yes,Yes,2,1,0,0,8,0,3,1,0,0,1,0,4,0,18,2,5,0,18,3,42,28,0,0,82,66,48,45,5,4,6,5,50,45,233,193,50,48,2,2,48,20,6,1,0,0,29,31,12,11,0,0,1,0,2,5,50,48,4,1,0,0,15,15,7,7,0,0,0,0,0,3,26,26,3,1,9,3,0,0,19,4,6,4,1,1,1,2,12,6,48,20,3,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2,2,0,0
HI,HAWAII,1500030,Hawaii Department of Education,141,Waialua High & Intermediate School,150003000141,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,38,38,2,0,87,90,88,56,0,1,79,72,77,44,371,301,67,43,8,5,54,26,7,2,0,0,45,28,0,2,0,0,8,10,7,1,67,43,2,1,0,0,15,7,0,0,0,0,3,0,0,0,20,8,2,0,9,7,1,0,6,4,15,8,0,0,16,4,7,3,54,26,2,0,1,1,0,0,1,0,0,1,0,0,2,1,4,2,8,5,0,0
HI,HAWAII,1500030,Hawaii Department of Education,142,Waialua Elementary School,150003000142,No,No,Yes,Yes,1,0,0,0,2,0,1,0,0,0,1,0,0,0,5,0,0,0,5,0,46,64,1,0,44,52,41,36,0,0,66,43,87,66,285,261,32,39,5,0,33,8,1,6,0,0,16,22,1,1,0,0,7,5,7,5,32,39,0,0,0,0,8,9,1,0,0,0,2,2,3,1,14,12,2,1,2,3,0,0,6,1,10,3,0,0,10,0,5,1,33,8,2,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,5,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,143,Wahiawa Middle School,150003000143,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,55,59,0,1,138,148,136,128,9,6,18,14,35,28,391,384,112,110,2,3,66,39,3,4,0,0,64,65,45,39,0,0,0,0,0,2,112,110,0,1,0,0,18,20,13,14,0,0,0,0,0,0,31,35,6,4,5,7,0,1,21,5,28,21,2,0,5,2,5,3,66,39,6,4,1,1,0,0,0,1,1,0,0,0,0,1,0,0,2,3,0,0
HI,HAWAII,1500030,Hawaii Department of Education,144,Wahiawa Elementary School,150003000144,No,No,Yes,Yes,1,0,0,0,0,0,1,1,0,0,2,0,1,1,5,2,1,0,5,2,55,54,0,0,39,34,75,64,9,8,21,23,42,33,241,216,51,43,3,1,33,15,5,7,0,0,15,15,31,20,0,0,0,0,0,1,51,43,3,4,0,0,14,12,29,17,0,0,0,0,0,1,46,34,6,1,10,3,0,0,7,0,11,5,0,1,4,3,1,3,33,15,6,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3,1,0,0
HI,HAWAII,1500030,Hawaii Department of Education,145,Sergeant Samuel K Solomon Elementary School,150003000145,No,No,Yes,Yes,8,2,0,0,1,1,0,0,2,1,11,3,4,2,26,9,0,0,26,9,134,126,4,5,19,7,24,15,87,74,181,175,32,38,481,440,40,37,8,7,75,29,29,22,0,0,5,2,3,4,0,3,2,3,1,3,40,37,20,11,0,0,2,1,3,2,0,1,1,0,0,2,26,17,2,1,22,9,0,0,2,2,4,1,6,3,30,11,11,3,75,29,2,1,2,4,0,0,0,0,0,0,2,1,4,2,0,0,8,7,0,0
HI,HAWAII,1500030,Hawaii Department of Education,146,Major General William R Shafter Elementary School,150003000146,No,No,Yes,Yes,4,2,0,0,0,0,0,0,1,3,4,0,0,0,9,5,0,0,9,3,52,62,0,1,6,4,4,3,30,29,126,92,30,32,248,223,13,16,6,1,40,17,4,7,0,0,1,1,1,1,1,1,2,3,4,3,13,16,0,3,0,0,0,0,1,1,0,2,0,2,2,2,3,10,0,2,10,4,0,0,0,0,1,0,5,1,20,10,4,2,40,17,0,2,1,0,0,0,0,0,0,0,0,0,4,1,1,0,6,1,0,0
HI,HAWAII,1500030,Hawaii Department of Education,147,Alvah A Scott Elementary School,150003000147,No,No,Yes,Yes,0,0,0,0,2,1,2,1,0,0,2,1,0,0,6,3,1,0,6,2,27,22,1,0,107,89,60,59,1,6,45,32,23,30,264,238,53,39,2,3,41,12,3,0,0,0,32,25,13,13,0,0,1,0,4,1,53,39,3,0,0,0,20,9,11,10,0,0,0,0,3,0,37,19,3,1,2,0,0,0,9,3,10,5,0,0,15,3,5,1,41,12,3,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,2,3,0,0
HI,HAWAII,1500030,Hawaii Department of Education,148,Salt Lake Elementary School,150003000148,No,No,Yes,Yes,2,0,0,0,3,0,2,1,0,0,1,0,1,0,9,1,1,0,9,1,52,43,0,0,195,155,75,56,2,3,5,11,81,64,410,332,137,120,12,5,52,13,2,2,0,0,102,84,21,27,0,0,0,1,12,6,137,120,1,1,0,0,48,32,14,18,0,0,0,0,7,2,70,53,6,2,12,4,0,0,18,2,11,6,1,0,2,0,8,1,52,13,6,3,1,0,0,0,4,2,6,2,0,0,0,1,1,0,12,5,2,1
HI,HAWAII,1500030,Hawaii Department of Education,149,Red Hill Elementary School,150003000149,No,No,Yes,Yes,2,2,0,0,1,0,0,1,2,1,1,0,1,0,7,4,3,0,6,4,55,48,3,0,20,21,41,23,24,28,58,60,45,40,246,220,36,28,12,4,40,13,8,9,0,0,9,4,12,8,2,2,1,2,4,3,36,28,1,3,0,0,6,1,9,4,1,2,0,0,1,1,18,11,5,0,10,1,0,0,4,1,8,2,6,3,8,5,4,1,40,13,5,0,3,0,0,0,1,1,2,1,0,0,4,2,2,0,12,4,0,0
HI,HAWAII,1500030,Hawaii Department of Education,150,Admiral Arthur W Radford High School,150003000150,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,87,89,0,2,146,136,67,67,74,88,200,170,81,69,655,621,96,90,24,10,86,41,8,7,0,0,63,51,18,13,0,4,3,11,4,4,96,90,3,3,0,0,18,8,8,5,0,0,2,5,1,1,32,22,5,1,14,7,0,0,14,6,7,8,15,8,28,8,8,4,86,41,5,2,5,3,0,0,0,0,1,0,0,0,14,7,4,0,24,10,0,0
HI,HAWAII,1500030,Hawaii Department of Education,151,Pearl Ridge Elementary School,150003000151,No,No,Yes,Yes,1,0,0,0,1,0,2,0,0,0,0,0,2,0,6,0,1,0,5,0,45,47,0,0,103,79,35,30,3,3,19,12,85,73,290,244,48,30,20,6,28,10,4,3,0,0,30,17,5,5,0,0,4,2,5,3,48,30,1,0,0,0,11,8,4,3,0,0,2,0,5,0,23,11,1,1,7,1,0,0,4,3,6,3,0,0,3,1,8,2,28,10,1,1,3,1,0,0,7,2,1,1,0,0,1,0,8,2,20,6,0,0
HI,HAWAII,1500030,Hawaii Department of Education,152,Pearl Harbor Kai Elementary School,150003000152,No,No,Yes,Yes,1,2,0,0,2,0,0,0,0,0,3,3,1,1,7,6,1,0,7,6,60,55,1,0,30,21,6,6,23,20,79,82,37,37,236,221,25,10,2,1,33,26,10,4,1,0,6,2,0,0,0,0,0,1,8,3,25,10,6,2,0,0,4,2,0,0,0,0,0,0,2,0,12,4,1,0,11,10,0,0,3,3,0,1,0,0,14,11,5,1,33,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0
HI,HAWAII,1500030,Hawaii Department of Education,153,Pearl Harbor Elementary School,150003000153,No,No,Yes,Yes,0,0,0,0,2,0,1,0,0,0,5,2,7,1,15,3,1,0,15,3,65,59,0,1,71,84,20,27,18,25,55,47,72,38,301,281,43,36,6,2,60,18,3,3,0,0,26,24,7,8,1,0,3,0,3,1,43,36,1,2,0,0,10,11,6,5,1,0,3,0,1,0,22,18,3,1,12,2,0,0,12,7,2,1,3,1,14,6,17,1,60,18,3,1,0,0,0,0,2,0,0,0,0,0,4,2,0,0,6,2,0,0
HI,HAWAII,1500030,Hawaii Department of Education,154,Admiral Chester W Nimitz Elementary School,150003000154,No,No,Yes,Yes,2,1,0,0,2,0,0,0,1,1,7,2,0,1,12,5,0,0,13,5,69,73,0,2,9,17,3,5,44,50,176,167,53,38,354,352,20,10,6,6,62,32,7,5,0,0,2,1,0,0,0,0,3,1,8,3,20,10,4,3,0,0,1,0,0,0,0,0,2,1,6,2,13,6,2,1,14,5,0,0,3,1,1,0,6,5,33,17,5,4,62,32,1,1,1,0,0,0,0,0,0,0,1,0,2,5,2,1,6,6,0,0
HI,HAWAII,1500030,Hawaii Department of Education,155,Mokulele Elementary School,150003000155,No,No,Yes,Yes,3,2,0,0,0,0,0,0,0,1,6,4,2,1,11,8,0,0,11,8,30,37,1,0,2,7,6,8,19,14,72,68,29,22,159,156,12,13,1,0,31,14,4,5,0,0,0,1,2,2,0,0,2,4,4,1,12,13,2,0,0,0,0,0,0,0,0,0,1,2,3,0,6,2,1,0,7,4,0,0,1,0,0,0,4,2,13,6,6,2,31,14,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,156,Moanalua Middle School,150003000156,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,42,47,0,0,188,183,56,65,25,21,58,44,49,45,418,405,76,77,22,10,35,19,7,9,0,0,54,55,7,9,2,0,0,1,6,3,76,77,3,0,0,0,8,13,3,0,1,0,0,0,0,0,15,13,5,1,2,2,0,0,9,4,12,6,4,1,5,2,3,4,35,19,5,1,3,4,0,0,7,3,3,1,1,0,4,1,4,1,22,10,1,1
HI,HAWAII,1500030,Hawaii Department of Education,157,Ahuimanu Elementary School,150003000157,No,No,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,20,0,0,14,9,65,55,2,0,12,23,37,41,160,148,2,2,4,1,33,11,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,2,1,16,6,2,0,3,1,5,3,33,11,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,4,1,0,0
HI,HAWAII,1500030,Hawaii Department of Education,158,Waipahu Intermediate School,150003000158,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,26,27,0,1,405,399,203,157,4,2,9,6,29,26,676,618,309,276,7,4,74,32,4,4,0,0,210,201,85,67,0,0,1,0,9,4,309,276,4,1,0,0,70,59,42,42,0,0,0,0,5,0,121,102,16,8,7,1,0,0,25,9,35,18,3,1,0,1,4,2,74,32,16,8,1,0,0,0,2,1,3,3,0,0,0,0,1,0,7,4,0,1
HI,HAWAII,1500030,Hawaii Department of Education,159,Waipahu Elementary School,150003000159,No,No,Yes,Yes,1,0,0,0,8,0,1,0,0,0,1,0,0,0,11,0,4,0,11,0,52,42,0,1,190,175,252,230,1,2,1,0,52,39,548,489,306,296,2,1,70,13,6,5,0,1,108,106,184,178,0,0,0,0,8,6,306,296,5,3,0,1,63,54,160,142,0,0,0,0,3,1,231,201,25,4,8,0,0,0,18,4,35,6,0,1,1,0,8,2,70,13,25,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0
HI,HAWAII,1500030,Hawaii Department of Education,160,Kalihi Kai Elementary School,150003000160,No,No,Yes,Yes,0,0,0,0,3,2,5,1,0,0,0,0,0,0,8,3,6,3,8,3,19,17,0,0,205,158,53,53,1,0,0,2,25,18,303,248,162,128,3,2,33,9,2,2,0,0,131,91,28,32,0,0,0,1,1,2,162,128,1,1,0,0,95,56,19,19,0,0,0,0,1,2,116,78,10,2,2,0,0,0,15,5,11,4,0,0,0,0,5,0,33,9,10,2,0,0,0,0,1,1,2,1,0,0,0,0,0,0,3,2,1,0
HI,HAWAII,1500030,Hawaii Department of Education,161,Waipahu High School,150003000161,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,38,28,2,2,929,873,257,278,12,5,17,9,55,49,1310,1244,607,579,7,5,175,81,7,2,0,0,476,438,113,131,2,0,3,1,6,7,607,579,3,0,0,0,142,93,62,56,0,0,0,0,2,2,209,151,37,20,13,5,0,0,78,37,62,31,5,2,5,1,12,5,175,81,37,20,0,1,0,1,4,2,0,1,1,0,1,0,1,0,7,5,0,0
HI,HAWAII,1500030,Hawaii Department of Education,162,Kalihi Elementary School,150003000162,No,No,Yes,Yes,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,16,8,0,0,41,30,64,58,0,0,0,1,4,4,125,101,76,62,2,0,20,5,0,3,0,0,22,13,53,45,0,0,0,0,1,1,76,62,0,1,0,0,15,9,51,41,0,0,0,0,1,1,67,52,7,1,3,2,0,0,10,0,6,2,0,0,0,0,1,1,20,5,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
